기준일자,기준시,본부명,전력사용량,고객호수
2022-11-16,20,대구본부,4043,812650
2022-11-16,21,대구본부,3785,809679
2022-11-16,22,대구본부,3806,813084
2022-11-16,23,대구본부,3761,813795
2022-11-16,24,대구본부,3742,810918
2022-11-16,01,경북본부,1456,365627
2022-11-16,02,경북본부,1421,365629
2022-11-16,03,경북본부,1406,365564
2022-11-16,04,경북본부,1396,365588
2022-11-16,05,경북본부,1411,365602
2022-11-16,06,경북본부,1424,365611
2022-11-16,07,경북본부,1463,365431
2022-11-16,08,경북본부,1529,365328
2022-11-16,09,경북본부,1622,365070
2022-11-16,10,경북본부,1640,363850
2022-11-16,11,경북본부,1563,277890
2022-11-16,12,경북본부,1605,340320
2022-11-16,13,경북본부,1550,365698
2022-11-16,14,경북본부,1594,365595
2022-11-16,15,경북본부,1593,365580
2022-11-16,16,경북본부,1577,365602
2022-11-16,17,경북본부,1577,366281
2022-11-16,18,경북본부,1561,366453
2022-11-16,19,경북본부,1532,366344
2022-11-16,20,경북본부,1507,366197
2022-11-16,21,경북본부,1447,364991
2022-11-16,22,경북본부,1420,366591
2022-11-16,23,경북본부,1441,366432
2022-11-16,24,경북본부,1494,366589
2022-11-16,01,부산울산본부,5878,975302
2022-11-16,02,부산울산본부,5775,975310
2022-11-16,03,부산울산본부,5733,975459
2022-11-16,04,부산울산본부,5678,975452
2022-11-16,05,부산울산본부,5707,975648
2022-11-16,06,부산울산본부,5724,975789
2022-11-16,07,부산울산본부,5973,975518
2022-11-16,08,부산울산본부,6418,975265
2022-11-16,09,부산울산본부,7035,973829
2022-11-16,10,부산울산본부,6862,970599
2022-11-16,11,부산울산본부,6544,243524
2022-11-16,12,부산울산본부,6510,347636
2022-11-16,13,부산울산본부,6375,973404
2022-11-16,14,부산울산본부,6791,978062
2022-11-16,15,부산울산본부,6801,978442
2022-11-16,16,부산울산본부,6775,978376
2022-11-16,17,부산울산본부,6760,978326
2022-11-16,18,부산울산본부,6539,973558
2022-11-16,19,부산울산본부,6441,973413
2022-11-16,20,부산울산본부,6287,977651
2022-11-16,21,부산울산본부,5741,957397
2022-11-16,22,부산울산본부,5747,966992
2022-11-16,23,부산울산본부,5839,978242
2022-11-16,24,부산울산본부,6069,978238
2022-11-16,01,경남본부,2475,700296
2022-11-16,02,경남본부,2446,701062
2022-11-16,03,경남본부,2365,700972
2022-11-16,04,경남본부,2351,701094
2022-11-16,05,경남본부,2389,700132
2022-11-16,06,경남본부,2394,699954
2022-11-16,07,경남본부,2554,700568
2022-11-16,08,경남본부,2684,699271
2022-11-16,09,경남본부,3054,699366
2022-11-16,10,경남본부,3107,693360
2022-11-16,11,경남본부,2861,302959
2022-11-16,12,경남본부,2867,426102
2022-11-16,13,경남본부,2682,701631
2022-11-16,14,경남본부,2995,701465
2022-11-16,15,경남본부,3006,701361
2022-11-16,16,경남본부,2929,701662
2022-11-16,17,경남본부,2877,700716
2022-11-16,18,경남본부,2753,700699
2022-11-16,19,경남본부,2688,701153
2022-11-16,20,경남본부,2618,701484
2022-11-16,21,경남본부,2484,699907
2022-11-16,22,경남본부,2463,702198
2022-11-16,23,경남본부,2455,702314
2022-11-16,24,경남본부,2493,701491
2022-11-16,01,제주본부,524,410971
2022-11-16,02,제주본부,498,410988
2022-11-16,03,제주본부,480,411037
2022-11-16,04,제주본부,469,410906
2022-11-16,05,제주본부,470,410950
2022-11-16,06,제주본부,487,411053
2022-11-16,07,제주본부,517,410830
2022-11-16,08,제주본부,555,410762
2022-11-16,09,제주본부,583,410349
2022-11-16,10,제주본부,595,409050
2022-11-16,11,제주본부,396,118858
2022-11-16,12,제주본부,455,129231
2022-11-16,13,제주본부,583,411065
2022-11-16,14,제주본부,590,411019
2022-11-16,15,제주본부,590,411056
2022-11-16,16,제주본부,587,411062
2022-11-16,17,제주본부,593,410954
2022-11-16,18,제주본부,626,410888
2022-11-16,19,제주본부,645,410860
2022-11-16,20,제주본부,638,410790
2022-11-16,21,제주본부,615,409404
2022-11-16,22,제주본부,596,410879
2022-11-16,23,제주본부,582,410899
2022-11-16,24,제주본부,565,410963
2022-11-15,01,경기북부본부,2243,548472
2022-11-15,02,경기북부본부,2154,547271
2022-11-15,03,경기북부본부,2106,546827
2022-11-15,04,경기북부본부,2083,546466
2022-11-15,05,경기북부본부,2119,545978
2022-11-15,06,경기북부본부,2223,546862
2022-11-15,07,경기북부본부,2407,548226
2022-11-15,08,경기북부본부,2689,548407
2022-11-15,09,경기북부본부,3032,547370
2022-11-15,10,경기북부본부,3164,547101
2022-11-15,11,경기북부본부,3166,547771
2022-11-15,12,경기북부본부,3108,548502
2022-11-15,13,경기북부본부,2921,547215
2022-11-15,14,경기북부본부,3050,547676
2022-11-15,15,경기북부본부,3121,549144
2022-11-15,16,경기북부본부,3082,548879
2022-11-15,17,경기북부본부,3082,548811
2022-11-15,18,경기북부본부,3070,547523
2022-11-15,19,경기북부본부,2962,547517
2022-11-15,20,경기북부본부,2884,547915
2022-11-15,21,경기북부본부,2797,548691
2022-11-15,22,경기북부본부,2675,548939
2022-11-15,23,경기북부본부,2554,549110
2022-11-15,24,경기북부본부,2434,548097
2022-11-15,01,남서울본부,1766,869679
2022-11-15,02,남서울본부,1621,870034
2022-11-15,03,남서울본부,1553,869750
2022-11-15,04,남서울본부,1528,869328
2022-11-15,05,남서울본부,1549,869535
2022-11-15,06,남서울본부,1683,870083
2022-11-15,07,남서울본부,1949,870467
2022-11-15,08,남서울본부,2293,870249
2022-11-15,09,남서울본부,2609,868749
2022-11-15,10,남서울본부,2794,869052
2022-11-15,11,남서울본부,2839,869225
2022-11-15,12,남서울본부,2810,869504
2022-11-15,13,남서울본부,2801,869912
2022-11-15,14,남서울본부,2825,870541
2022-11-15,15,남서울본부,2803,870345
2022-11-15,16,남서울본부,2777,867714
2022-11-15,17,남서울본부,2768,869025
2022-11-15,18,남서울본부,2808,869493
2022-11-15,19,남서울본부,2752,869596
2022-11-15,20,남서울본부,2646,870235
2022-11-15,21,남서울본부,2514,871274
2022-11-15,22,남서울본부,2358,871696
2022-11-15,23,남서울본부,2149,871782
2022-11-15,24,남서울본부,1970,870760
2022-11-15,01,경기본부,8580,1129941
2022-11-15,02,경기본부,8349,1130026
2022-11-15,03,경기본부,8229,1130192
2022-11-15,04,경기본부,8167,1129875
2022-11-15,05,경기본부,8205,1129900
2022-11-15,06,경기본부,8424,1130229
2022-11-15,07,경기본부,8944,1129514
2022-11-15,08,경기본부,9788,1129119
2022-11-15,09,경기본부,10935,1128946
2022-11-15,10,경기본부,11491,1129150
2022-11-15,11,경기본부,11598,1129299
2022-11-15,12,경기본부,11397,1129579
2022-11-15,13,경기본부,10898,1128953
2022-11-15,14,경기본부,11331,1129049
2022-11-15,15,경기본부,11431,1129336
2022-11-15,16,경기본부,11276,1129418
2022-11-15,17,경기본부,11201,1129532
2022-11-15,18,경기본부,10956,1129075
2022-11-15,19,경기본부,10768,1129069
2022-11-15,20,경기본부,10479,1126772
2022-11-15,21,경기본부,10083,1126734
2022-11-15,22,경기본부,9722,1128048
2022-11-15,23,경기본부,9369,1128494
2022-11-15,24,경기본부,9113,1128401
2022-11-15,01,서울본부,1420,857284
2022-11-15,02,서울본부,1287,856609
2022-11-15,03,서울본부,1229,856080
2022-11-15,04,서울본부,1203,855762
2022-11-15,05,서울본부,1201,757219
2022-11-15,06,서울본부,1327,856544
2022-11-15,07,서울본부,1526,856572
2022-11-15,08,서울본부,1789,856577
2022-11-15,09,서울본부,2047,855222
2022-11-15,10,서울본부,2209,855150
2022-11-15,11,서울본부,2245,855499
2022-11-15,12,서울본부,2225,856205
2022-11-15,13,서울본부,2191,856275
2022-11-15,14,서울본부,2210,856766
2022-11-15,15,서울본부,2211,856733
2022-11-15,16,서울본부,2179,856628
2022-11-15,17,서울본부,2172,856503
2022-11-15,18,서울본부,2220,855503
2022-11-15,19,서울본부,2176,856144
2022-11-15,20,서울본부,2097,857090
2022-11-15,21,서울본부,2006,857763
2022-11-15,22,서울본부,1889,857730
2022-11-15,23,서울본부,1723,858057
2022-11-15,24,서울본부,1577,857571
2022-11-15,01,인천본부,2843,789043
2022-11-15,02,인천본부,2744,788631
2022-11-15,03,인천본부,2652,788125
2022-11-15,04,인천본부,2643,787527
2022-11-15,05,인천본부,2671,787668
2022-11-15,06,인천본부,2767,788608
2022-11-15,07,인천본부,2993,789755
2022-11-15,08,인천본부,3372,789599
2022-11-15,09,인천본부,3973,787989
2022-11-15,10,인천본부,4210,788237
2022-11-15,11,인천본부,4229,788347
2022-11-15,12,인천본부,4141,789239
2022-11-15,13,인천본부,3937,789273
2022-11-15,14,인천본부,4168,790222
2022-11-15,15,인천본부,4219,790396
2022-11-15,16,인천본부,4148,790436
2022-11-15,17,인천본부,4129,791417
2022-11-15,18,인천본부,3985,789699
2022-11-15,19,인천본부,3897,790045
2022-11-15,20,인천본부,3736,790233
2022-11-15,21,인천본부,3494,791543
2022-11-15,22,인천본부,3351,791914
2022-11-15,23,인천본부,3179,791981
2022-11-15,24,인천본부,2978,790757
2022-11-15,01,강원본부,1704,451068
2022-11-15,02,강원본부,1635,450881
2022-11-15,03,강원본부,1575,450809
2022-11-15,04,강원본부,1582,450289
2022-11-15,05,강원본부,1587,450316
2022-11-15,06,강원본부,1648,450759
2022-11-15,07,강원본부,1736,450667
2022-11-15,08,강원본부,1796,450321
2022-11-15,09,강원본부,1842,449736
2022-11-15,10,강원본부,1772,450019
2022-11-15,11,강원본부,1757,450228
2022-11-15,12,강원본부,1717,450447
2022-11-15,13,강원본부,1681,450676
2022-11-15,14,강원본부,1725,451024
2022-11-15,15,강원본부,1743,451091
2022-11-15,16,강원본부,1676,451027
2022-11-15,17,강원본부,1665,451220
2022-11-15,18,강원본부,1713,451200
2022-11-15,19,강원본부,1708,451242
2022-11-15,20,강원본부,1677,449277
2022-11-15,21,강원본부,1645,449448
2022-11-15,22,강원본부,1618,451583
2022-11-15,23,강원본부,1655,451621
2022-11-15,24,강원본부,1771,451536
2022-11-15,01,충북본부,2824,418406
2022-11-15,02,충북본부,2792,418408
2022-11-15,03,충북본부,2776,418221
2022-11-15,04,충북본부,2777,418064
2022-11-15,05,충북본부,2797,418104
2022-11-15,06,충북본부,2843,418267
2022-11-15,07,충북본부,2951,418482
2022-11-15,08,충북본부,3138,418303
2022-11-15,09,충북본부,3342,417573
2022-11-15,10,충북본부,3401,417449
2022-11-15,11,충북본부,3374,417521
2022-11-15,12,충북본부,3362,417893
2022-11-15,13,충북본부,3227,417822
2022-11-15,14,충북본부,3346,418083
2022-11-15,15,충북본부,3406,418188
2022-11-15,16,충북본부,3370,418164
2022-11-15,17,충북본부,3328,418218
2022-11-15,18,충북본부,3217,417660
2022-11-15,19,충북본부,3143,417747
2022-11-15,20,충북본부,3084,417892
2022-11-15,21,충북본부,3015,418270
2022-11-15,22,충북본부,2939,418431
2022-11-15,23,충북본부,2904,418636
2022-11-15,24,충북본부,2915,418277
2022-11-15,01,대전세종충남본부,5939,832061
2022-11-15,02,대전세종충남본부,5819,831215
2022-11-15,03,대전세종충남본부,5768,830494
2022-11-15,04,대전세종충남본부,5674,830311
2022-11-15,05,대전세종충남본부,5703,830353
2022-11-15,06,대전세종충남본부,5771,830808
2022-11-15,07,대전세종충남본부,5995,830766
2022-11-15,08,대전세종충남본부,6424,829221
2022-11-15,09,대전세종충남본부,6937,827121
2022-11-15,10,대전세종충남본부,7076,826776
2022-11-15,11,대전세종충남본부,7033,827170
2022-11-15,12,대전세종충남본부,7013,827726
2022-11-15,13,대전세종충남본부,6747,827825
2022-11-15,14,대전세종충남본부,6913,828462
2022-11-15,15,대전세종충남본부,6909,828582
2022-11-15,16,대전세종충남본부,6874,828707
2022-11-15,17,대전세종충남본부,6933,826371
2022-11-15,18,대전세종충남본부,6796,825384
2022-11-15,19,대전세종충남본부,6770,827531
2022-11-15,20,대전세종충남본부,6723,828129
2022-11-15,21,대전세종충남본부,6643,828867
2022-11-15,22,대전세종충남본부,6441,830277
2022-11-15,23,대전세종충남본부,6197,832145
2022-11-15,24,대전세종충남본부,6078,832170
2022-11-15,01,전북본부,1810,456818
2022-11-15,02,전북본부,1781,456712
2022-11-15,03,전북본부,1778,456671
2022-11-15,04,전북본부,1727,456410
2022-11-15,05,전북본부,1751,456486
2022-11-15,06,전북본부,1753,456622
2022-11-15,07,전북본부,1864,456656
2022-11-15,08,전북본부,1964,456716
2022-11-15,09,전북본부,2121,456449
2022-11-15,10,전북본부,2115,456470
2022-11-15,11,전북본부,2082,456808
2022-11-15,12,전북본부,2065,456804
2022-11-15,13,전북본부,1972,457038
2022-11-15,14,전북본부,2073,457271
2022-11-15,15,전북본부,2084,457439
2022-11-15,16,전북본부,2069,457439
2022-11-15,17,전북본부,2070,457518
2022-11-15,18,전북본부,2055,457334
2022-11-15,19,전북본부,2027,457476
2022-11-15,20,전북본부,1973,457691
2022-11-15,21,전북본부,1950,457615
2022-11-15,22,전북본부,1916,457473
2022-11-15,23,전북본부,1880,457667
2022-11-15,24,전북본부,1927,457567
2022-11-15,01,광주전남본부,3490,736381
2022-11-15,02,광주전남본부,3426,732866
2022-11-15,03,광주전남본부,3381,731290
2022-11-15,04,광주전남본부,3353,734531
2022-11-15,05,광주전남본부,3375,735823
2022-11-15,06,광주전남본부,3416,737430
2022-11-15,07,광주전남본부,3549,736721
2022-11-15,08,광주전남본부,3802,735345
2022-11-15,09,광주전남본부,4084,735618
2022-11-15,10,광주전남본부,4072,737095
2022-11-15,11,광주전남본부,4044,734590
2022-11-15,12,광주전남본부,3958,733523
2022-11-15,13,광주전남본부,3776,736698
2022-11-15,14,광주전남본부,3950,738805
2022-11-15,15,광주전남본부,3974,737716
2022-11-15,16,광주전남본부,3970,736441
2022-11-15,17,광주전남본부,3963,736179
2022-11-15,18,광주전남본부,3920,736507
2022-11-15,19,광주전남본부,3913,737121
2022-11-15,20,광주전남본부,3864,734641
2022-11-15,21,광주전남본부,3803,730950
2022-11-15,22,광주전남본부,3722,733193
2022-11-15,23,광주전남본부,3636,736576
2022-11-15,24,광주전남본부,3616,733881
2022-11-15,01,대구본부,3482,812573
2022-11-15,02,대구본부,3392,812409
2022-11-15,03,대구본부,3334,811546
2022-11-15,04,대구본부,3312,811492
2022-11-15,05,대구본부,3300,811794
2022-11-15,06,대구본부,3365,812395
2022-11-15,07,대구본부,3608,812571
2022-11-15,08,대구본부,3944,812123
2022-11-15,09,대구본부,4497,810138
2022-11-15,10,대구본부,4678,810497
2022-11-15,11,대구본부,4652,811619
2022-11-15,12,대구본부,4532,812602
2022-11-15,13,대구본부,4186,812909
2022-11-15,14,대구본부,4474,813188
2022-11-15,15,대구본부,4574,812829
2022-11-15,16,대구본부,4501,812964
2022-11-15,17,대구본부,4470,813078
2022-11-15,18,대구본부,4367,810727
2022-11-15,19,대구본부,4261,810922
2022-11-15,20,대구본부,4080,811872
2022-11-15,21,대구본부,3963,811342
2022-11-15,22,대구본부,3890,812600
2022-11-15,23,대구본부,3757,810362
2022-11-15,24,대구본부,3672,809633
2022-11-15,01,경북본부,1440,365140
2022-11-15,02,경북본부,1408,365179
2022-11-15,03,경북본부,1392,365212
2022-11-15,04,경북본부,1380,365133
2022-11-15,05,경북본부,1393,365159
2022-11-15,06,경북본부,1410,365349
2022-11-15,07,경북본부,1459,365268
2022-11-15,08,경북본부,1532,365075
2022-11-15,09,경북본부,1610,364881
2022-11-15,10,경북본부,1619,364862
2022-11-15,11,경북본부,1606,364819
2022-11-15,12,경북본부,1592,364688
2022-11-15,13,경북본부,1537,364816
2022-11-15,14,경북본부,1591,365080
2022-11-15,15,경북본부,1602,365022
2022-11-15,16,경북본부,1592,364918
2022-11-15,17,경북본부,1594,365039
2022-11-15,18,경북본부,1572,365362
2022-11-15,19,경북본부,1539,365310
2022-11-15,20,경북본부,1517,365543
2022-11-15,21,경북본부,1491,365430
2022-11-15,22,경북본부,1464,365396
2022-11-15,23,경북본부,1435,365513
2022-11-15,24,경북본부,1486,365464
2022-11-15,01,부산울산본부,5829,972052
2022-11-15,02,부산울산본부,5725,971774
2022-11-15,03,부산울산본부,5624,971603
2022-11-15,04,부산울산본부,5576,970955
2022-11-15,05,부산울산본부,5596,971301
2022-11-15,06,부산울산본부,5678,971972
2022-11-15,07,부산울산본부,5941,972309
2022-11-15,08,부산울산본부,6406,972323
2022-11-15,09,부산울산본부,6961,971168
2022-11-15,10,부산울산본부,6859,971175
2022-11-15,11,부산울산본부,6791,971849
2022-11-15,12,부산울산본부,6637,969095
2022-11-15,13,부산울산본부,6341,970023
2022-11-15,14,부산울산본부,6750,973947
2022-11-15,15,부산울산본부,6781,974126
2022-11-15,16,부산울산본부,6732,974415
2022-11-15,17,부산울산본부,6693,974128
2022-11-15,18,부산울산본부,6556,970580
2022-11-15,19,부산울산본부,6475,971586
2022-11-15,20,부산울산본부,6264,974526
2022-11-15,21,부산울산본부,6088,959464
2022-11-15,22,부산울산본부,5935,965106
2022-11-15,23,부산울산본부,5704,975904
2022-11-15,24,부산울산본부,6005,975409
2022-11-15,01,경남본부,2458,699800
2022-11-15,02,경남본부,2376,700991
2022-11-15,03,경남본부,2340,700598
2022-11-15,04,경남본부,2362,701065
2022-11-15,05,경남본부,2362,700944
2022-11-15,06,경남본부,2348,700995
2022-11-15,07,경남본부,2572,699507
2022-11-15,08,경남본부,2803,699074
2022-11-15,09,경남본부,3097,699517
2022-11-15,10,경남본부,3110,698044
2022-11-15,11,경남본부,3095,700058
2022-11-15,12,경남본부,3002,700683
2022-11-15,13,경남본부,2676,700877
2022-11-15,14,경남본부,2977,701074
2022-11-15,15,경남본부,2969,700970
2022-11-15,16,경남본부,2943,700955
2022-11-15,17,경남본부,2886,698626
2022-11-15,18,경남본부,2777,697411
2022-11-15,19,경남본부,2718,699646
2022-11-15,20,경남본부,2674,701311
2022-11-15,21,경남본부,2602,700960
2022-11-15,22,경남본부,2507,700533
2022-11-15,23,경남본부,2469,701588
2022-11-15,24,경남본부,2527,700496
2022-11-15,01,제주본부,515,410990
2022-11-15,02,제주본부,488,411041
2022-11-15,03,제주본부,469,411045
2022-11-15,04,제주본부,459,410999
2022-11-15,05,제주본부,463,410990
2022-11-15,06,제주본부,481,411040
2022-11-15,07,제주본부,507,411025
2022-11-15,08,제주본부,547,410986
2022-11-15,09,제주본부,584,410864
2022-11-15,10,제주본부,593,410800
2022-11-15,11,제주본부,596,410832
2022-11-15,12,제주본부,590,410883
2022-11-15,13,제주본부,574,410900
2022-11-15,14,제주본부,586,410866
2022-11-15,15,제주본부,587,410810
2022-11-15,16,제주본부,584,410843
2022-11-15,17,제주본부,590,410821
2022-11-15,18,제주본부,622,410746
2022-11-15,19,제주본부,642,410730
2022-11-15,20,제주본부,638,410723
2022-11-15,21,제주본부,624,410671
2022-11-15,22,제주본부,601,410660
2022-11-15,23,제주본부,581,410820
2022-11-15,24,제주본부,564,410905
2022-11-14,01,경기북부본부,2027,548407
2022-11-14,02,경기북부본부,1936,548431
2022-11-14,03,경기북부본부,1879,548413
2022-11-14,04,경기북부본부,1861,548546
2022-11-14,05,경기북부본부,1907,548545
2022-11-14,06,경기북부본부,2008,548563
2022-11-14,07,경기북부본부,2198,548643
2022-11-14,08,경기북부본부,2507,548829
2022-11-14,09,경기북부본부,2894,549053
2022-11-14,10,경기북부본부,3046,547926
2022-11-14,11,경기북부본부,3089,547972
2022-11-14,12,경기북부본부,3056,548947
2022-11-14,13,경기북부본부,2865,548758
2022-11-14,14,경기북부본부,2947,549018
2022-11-14,15,경기북부본부,3012,548980
2022-11-14,16,경기북부본부,2984,549010
2022-11-14,17,경기북부본부,2981,548953
2022-11-14,18,경기북부본부,2988,548767
2022-11-14,19,경기북부본부,2916,548746
2022-11-14,20,경기북부본부,2845,548632
2022-11-14,21,경기북부본부,2762,548630
2022-11-14,22,경기북부본부,2639,548810
2022-11-14,23,경기북부본부,2525,548963
2022-11-14,24,경기북부본부,2411,548722
2022-11-14,01,남서울본부,1693,869601
2022-11-14,02,남서울본부,1580,870423
2022-11-14,03,남서울본부,1520,870320
2022-11-14,04,남서울본부,1495,870453
2022-11-14,05,남서울본부,1518,870689
2022-11-14,06,남서울본부,1643,870630
2022-11-14,07,남서울본부,1898,870256
2022-11-14,08,남서울본부,2230,870091
2022-11-14,09,남서울본부,2534,870157
2022-11-14,10,남서울본부,2687,870195
2022-11-14,11,남서울본부,2760,869599
2022-11-14,12,남서울본부,2748,870289
2022-11-14,13,남서울본부,2710,870580
2022-11-14,14,남서울본부,2674,870559
2022-11-14,15,남서울본부,2672,870131
2022-11-14,16,남서울본부,2657,869689
2022-11-14,17,남서울본부,2677,869425
2022-11-14,18,남서울본부,2749,869474
2022-11-14,19,남서울본부,2714,869555
2022-11-14,20,남서울본부,2606,865491
2022-11-14,21,남서울본부,2474,865537
2022-11-14,22,남서울본부,2321,870171
2022-11-14,23,남서울본부,2121,870600
2022-11-14,24,남서울본부,1938,870291
2022-11-14,01,경기본부,7607,1128510
2022-11-14,02,경기본부,7393,1129350
2022-11-14,03,경기본부,7278,1129559
2022-11-14,04,경기본부,7250,1129716
2022-11-14,05,경기본부,7321,1129551
2022-11-14,06,경기본부,7600,1129271
2022-11-14,07,경기본부,8189,1129006
2022-11-14,08,경기본부,9162,1128443
2022-11-14,09,경기본부,10448,1128576
2022-11-14,10,경기본부,11055,1128521
2022-11-14,11,경기본부,11180,1124211
2022-11-14,12,경기본부,11084,1128366
2022-11-14,13,경기본부,10654,1129323
2022-11-14,14,경기본부,10920,1129501
2022-11-14,15,경기본부,11103,1128805
2022-11-14,16,경기본부,10995,1128496
2022-11-14,17,경기본부,10960,1127366
2022-11-14,18,경기본부,10780,1128508
2022-11-14,19,경기본부,10622,1127378
2022-11-14,20,경기본부,10338,1127261
2022-11-14,21,경기본부,9942,1127029
2022-11-14,22,경기본부,9604,1128449
2022-11-14,23,경기본부,9258,1129071
2022-11-14,24,경기본부,9003,1129188
2022-11-14,01,서울본부,1346,855994
2022-11-14,02,서울본부,1241,856600
2022-11-14,03,서울본부,1186,856289
2022-11-14,04,서울본부,1165,856079
2022-11-14,05,서울본부,1184,856470
2022-11-14,06,서울본부,1284,856567
2022-11-14,07,서울본부,1477,856441
2022-11-14,08,서울본부,1734,856287
2022-11-14,09,서울본부,1985,856279
2022-11-14,10,서울본부,2126,856413
2022-11-14,11,서울본부,2182,856362
2022-11-14,12,서울본부,2187,856114
2022-11-14,13,서울본부,2158,855830
2022-11-14,14,서울본부,2137,855662
2022-11-14,15,서울본부,2117,855638
2022-11-14,16,서울본부,2100,854975
2022-11-14,17,서울본부,2105,854381
2022-11-14,18,서울본부,2164,853443
2022-11-14,19,서울본부,2143,853081
2022-11-14,20,서울본부,2068,852823
2022-11-14,21,서울본부,1972,852810
2022-11-14,22,서울본부,1855,853964
2022-11-14,23,서울본부,1701,856143
2022-11-14,24,서울본부,1566,856683
2022-11-14,01,인천본부,2470,787863
2022-11-14,02,인천본부,2346,789159
2022-11-14,03,인천본부,2305,789326
2022-11-14,04,인천본부,2298,789277
2022-11-14,05,인천본부,2341,789112
2022-11-14,06,인천본부,2466,789207
2022-11-14,07,인천본부,2750,789124
2022-11-14,08,인천본부,3229,789160
2022-11-14,09,인천본부,3875,789235
2022-11-14,10,인천본부,4158,789260
2022-11-14,11,인천본부,4204,789103
2022-11-14,12,인천본부,4141,789132
2022-11-14,13,인천본부,3860,788835
2022-11-14,14,인천본부,4108,789133
2022-11-14,15,인천본부,4176,789576
2022-11-14,16,인천본부,4117,789613
2022-11-14,17,인천본부,4095,789411
2022-11-14,18,인천본부,3971,789297
2022-11-14,19,인천본부,3862,789170
2022-11-14,20,인천본부,3701,789061
2022-11-14,21,인천본부,3521,789013
2022-11-14,22,인천본부,3336,789086
2022-11-14,23,인천본부,3195,789502
2022-11-14,24,인천본부,3021,789735
2022-11-14,01,강원본부,1612,450500
2022-11-14,02,강원본부,1541,450640
2022-11-14,03,강원본부,1493,450509
2022-11-14,04,강원본부,1501,450139
2022-11-14,05,강원본부,1512,450138
2022-11-14,06,강원본부,1576,450382
2022-11-14,07,강원본부,1664,450059
2022-11-14,08,강원본부,1733,449142
2022-11-14,09,강원본부,1791,449778
2022-11-14,10,강원본부,1777,449855
2022-11-14,11,강원본부,1766,449982
2022-11-14,12,강원본부,1718,449765
2022-11-14,13,강원본부,1685,449990
2022-11-14,14,강원본부,1749,450384
2022-11-14,15,강원본부,1758,450385
2022-11-14,16,강원본부,1692,449881
2022-11-14,17,강원본부,1670,450238
2022-11-14,18,강원본부,1715,450678
2022-11-14,19,강원본부,1706,450539
2022-11-14,20,강원본부,1684,450052
2022-11-14,21,강원본부,1664,450112
2022-11-14,22,강원본부,1627,450578
2022-11-14,23,강원본부,1657,450923
2022-11-14,24,강원본부,1757,450801
2022-11-14,01,충북본부,2384,417576
2022-11-14,02,충북본부,2345,417869
2022-11-14,03,충북본부,2329,417720
2022-11-14,04,충북본부,2351,417891
2022-11-14,05,충북본부,2373,418007
2022-11-14,06,충북본부,2456,417939
2022-11-14,07,충북본부,2623,417693
2022-11-14,08,충북본부,2836,417650
2022-11-14,09,충북본부,3132,417219
2022-11-14,10,충북본부,3245,417147
2022-11-14,11,충북본부,3269,417180
2022-11-14,12,충북본부,3237,417135
2022-11-14,13,충북본부,3107,417100
2022-11-14,14,충북본부,3212,373188
2022-11-14,15,충북본부,3306,417206
2022-11-14,16,충북본부,3243,416795
2022-11-14,17,충북본부,3215,416892
2022-11-14,18,충북본부,3128,418027
2022-11-14,19,충북본부,3085,418178
2022-11-14,20,충북본부,3036,418091
2022-11-14,21,충북본부,2979,418188
2022-11-14,22,충북본부,2903,418306
2022-11-14,23,충북본부,2875,418531
2022-11-14,24,충북본부,2890,418606
2022-11-14,01,대전세종충남본부,5274,829543
2022-11-14,02,대전세종충남본부,5167,829676
2022-11-14,03,대전세종충남본부,5105,829494
2022-11-14,04,대전세종충남본부,5070,829675
2022-11-14,05,대전세종충남본부,5094,829605
2022-11-14,06,대전세종충남본부,5195,829635
2022-11-14,07,대전세종충남본부,5482,828485
2022-11-14,08,대전세종충남본부,6036,826841
2022-11-14,09,대전세종충남본부,6697,825712
2022-11-14,10,대전세종충남본부,6907,823093
2022-11-14,11,대전세종충남본부,6942,825956
2022-11-14,12,대전세종충남본부,6963,826213
2022-11-14,13,대전세종충남본부,6637,826165
2022-11-14,14,대전세종충남본부,6804,792115
2022-11-14,15,대전세종충남본부,6861,825777
2022-11-14,16,대전세종충남본부,6802,826043
2022-11-14,17,대전세종충남본부,6803,827055
2022-11-14,18,대전세종충남본부,6674,826889
2022-11-14,19,대전세종충남본부,6612,827056
2022-11-14,20,대전세종충남본부,6508,827006
2022-11-14,21,대전세종충남본부,6385,825522
2022-11-14,22,대전세종충남본부,6287,826929
2022-11-14,23,대전세종충남본부,6120,830435
2022-11-14,24,대전세종충남본부,6065,831748
2022-11-14,01,전북본부,1619,456072
2022-11-14,02,전북본부,1596,456293
2022-11-14,03,전북본부,1620,456062
2022-11-14,04,전북본부,1601,455978
2022-11-14,05,전북본부,1607,455293
2022-11-14,06,전북본부,1631,455311
2022-11-14,07,전북본부,1744,456275
2022-11-14,08,전북본부,1845,456012
2022-11-14,09,전북본부,2052,456232
2022-11-14,10,전북본부,2104,456015
2022-11-14,11,전북본부,2107,456071
2022-11-14,12,전북본부,2073,456172
2022-11-14,13,전북본부,1949,456371
2022-11-14,14,전북본부,2059,456634
2022-11-14,15,전북본부,2098,456722
2022-11-14,16,전북본부,2038,456411
2022-11-14,17,전북본부,2048,456572
2022-11-14,18,전북본부,2032,456520
2022-11-14,19,전북본부,2009,456314
2022-11-14,20,전북본부,1961,456069
2022-11-14,21,전북본부,1912,456402
